timestamp,household,solar_kWh,load_kWh,price_per_kWh,transaction_type
2023-06-15 15:45:00,H2,0.24,0.2,0.22,P2P_TRADE
2023-06-15 16:00:00,H3,0.0,0.21,0.22,GENERATION/DEMAND
2023-06-15 16:15:00,H1,0.0,0.33,0.22,GENERATION/DEMAND
2023-06-15 16:30:00,H3,0.0,0.19,0.22,GENERATION/DEMAND
2023-06-15 16:45:00,H3,0.0,0.28,0.22,GENERATION/DEMAND
2023-06-15 17:00:00,H4,0.0,0.3,0.22,GENERATION/DEMAND
2023-06-15 17:15:00,H5,0.0,0.2,0.22,GENERATION/DEMAND
2023-06-15 17:30:00,H1,0.0,0.21,0.22,GENERATION/DEMAND
2023-06-15 17:45:00,H3,0.0,0.24,0.22,GENERATION/DEMAND
2023-06-15 18:00:00,H1,0.0,0.28,0.22,GENERATION/DEMAND
2023-06-15 18:15:00,H2,0.0,0.29,0.22,GENERATION/DEMAND
2023-06-15 18:30:00,H4,0.0,0.27,0.22,GENERATION/DEMAND
2023-06-15 18:45:00,H2,0.0,0.18,0.22,GENERATION/DEMAND
2023-06-15 19:00:00,H1,0.0,0.27,0.22,GENERATION/DEMAND
2023-06-15 19:15:00,H1,0.0,0.23,0.22,GENERATION/DEMAND
2023-06-15 19:30:00,H5,0.0,0.25,0.22,GENERATION/DEMAND
2023-06-15 19:45:00,H3,0.0,0.19,0.22,GENERATION/DEMAND
2023-06-15 20:00:00,H3,0.0,0.22,0.219,GENERATION/DEMAND
2023-06-15 20:15:00,H2,0.0,0.34,0.219,GENERATION/DEMAND
2023-06-15 20:30:00,H4,0.0,0.29,0.219,GENERATION/DEMAND
2023-06-15 20:45:00,H3,0.0,0.28,0.219,GENERATION/DEMAND
2023-06-15 21:00:00,H5,0.0,0.31,0.219,GENERATION/DEMAND
2023-06-15 21:15:00,H2,0.0,0.42,0.219,GENERATION/DEMAND
2023-06-15 21:30:00,H2,0.0,0.42,0.219,GENERATION/DEMAND
2023-06-15 21:45:00,H5,0.0,0.33,0.219,GENERATION/DEMAND
2023-06-15 22:00:00,H4,0.0,0.31,0.218,GENERATION/DEMAND
2023-06-15 22:15:00,H5,0.0,0.36,0.218,GENERATION/DEMAND
2023-06-15 22:30:00,H4,0.0,0.56,0.218,GENERATION/DEMAND
2023-06-15 22:45:00,H5,0.0,0.49,0.218,GENERATION/DEMAND
2023-06-15 23:00:00,H5,0.0,0.5,0.218,GENERATION/DEMAND
2023-06-15 23:15:00,H1,0.0,0.54,0.217,GENERATION/DEMAND
2023-06-15 23:30:00,H2,0.0,0.49,0.217,GENERATION/DEMAND
2023-06-15 23:45:00,H5,0.0,0.66,0.217,GENERATION/DEMAND
2023-06-16 00:00:00,H5,0.0,0.58,0.217,GENERATION/DEMAND
2023-06-16 00:15:00,H3,0.0,0.46,0.216,GENERATION/DEMAND
2023-06-16 00:30:00,H2,0.0,0.48,0.216,GENERATION/DEMAND
2023-06-16 00:45:00,H3,0.0,0.66,0.216,GENERATION/DEMAND
2023-06-16 01:00:00,H2,0.0,0.84,0.215,GENERATION/DEMAND
2023-06-16 01:15:00,H3,0.0,0.61,0.215,GENERATION/DEMAND
2023-06-16 01:30:00,H5,0.0,0.87,0.215,GENERATION/DEMAND
2023-06-16 01:45:00,H5,0.0,0.84,0.215,GENERATION/DEMAND
2023-06-16 02:00:00,H1,0.0,0.63,0.214,GENERATION/DEMAND
2023-06-16 02:15:00,H3,0.0,0.55,0.214,GENERATION/DEMAND
2023-06-16 02:30:00,H4,0.0,0.59,0.213,GENERATION/DEMAND
2023-06-16 02:45:00,H1,0.0,0.91,0.213,GENERATION/DEMAND
2023-06-16 03:00:00,H3,0.0,0.67,0.213,GENERATION/DEMAND
2023-06-16 03:15:00,H3,0.0,0.77,0.212,GENERATION/DEMAND
2023-06-16 03:30:00,H1,0.0,0.85,0.212,GENERATION/DEMAND
2023-06-16 03:45:00,H5,0.0,0.98,0.212,GENERATION/DEMAND
2023-06-16 04:00:00,H3,0.0,0.67,0.211,GENERATION/DEMAND
2023-06-16 04:15:00,H5,0.0,0.83,0.211,GENERATION/DEMAND
2023-06-16 04:30:00,H1,0.0,0.89,0.21,GENERATION/DEMAND
2023-06-16 04:45:00,H5,0.0,0.92,0.21,GENERATION/DEMAND
2023-06-16 05:00:00,H2,0.0,1.08,0.209,GENERATION/DEMAND
2023-06-16 05:15:00,H4,0.0,0.73,0.209,GENERATION/DEMAND
2023-06-16 05:30:00,H3,0.0,1.09,0.209,GENERATION/DEMAND
2023-06-16 05:45:00,H4,0.0,1.03,0.208,GENERATION/DEMAND
2023-06-16 06:00:00,H5,0.0,0.95,0.208,GENERATION/DEMAND
2023-06-16 06:15:00,H3,0.29,1.03,0.207,GENERATION/DEMAND
2023-06-16 06:30:00,H5,0.58,0.87,0.207,GENERATION/DEMAND
2023-06-16 06:45:00,H2,0.87,0.71,0.206,GENERATION/DEMAND
2023-06-16 07:00:00,H1,0.82,1.0,0.206,GENERATION/DEMAND
2023-06-16 07:15:00,H3,1.28,0.92,0.205,P2P_TRADE
2023-06-16 07:30:00,H2,1.18,0.97,0.205,P2P_TRADE
2023-06-16 07:45:00,H2,1.28,0.8,0.204,GENERATION/DEMAND
2023-06-16 08:00:00,H3,1.43,1.09,0.203,GENERATION/DEMAND
2023-06-16 08:15:00,H5,1.76,0.91,0.203,P2P_TRADE
2023-06-16 08:30:00,H2,2.03,0.63,0.202,GENERATION/DEMAND
2023-06-16 08:45:00,H4,2.73,0.81,0.202,GENERATION/DEMAND
2023-06-16 09:00:00,H2,1.87,0.95,0.201,GENERATION/DEMAND
2023-06-16 09:15:00,H5,2.92,0.95,0.201,P2P_TRADE
2023-06-16 09:30:00,H5,2.72,0.78,0.2,P2P_TRADE
2023-06-16 09:45:00,H4,2.42,0.95,0.199,P2P_TRADE
2023-06-16 10:00:00,H2,2.84,0.64,0.199,GENERATION/DEMAND
2023-06-16 10:15:00,H5,2.57,0.69,0.198,GENERATION/DEMAND
2023-06-16 10:30:00,H3,3.13,0.88,0.198,P2P_TRADE
2023-06-16 10:45:00,H1,2.87,0.85,0.197,GENERATION/DEMAND
2023-06-16 11:00:00,H1,2.4,0.74,0.196,P2P_TRADE
2023-06-16 11:15:00,H1,2.3,0.78,0.196,P2P_TRADE
2023-06-16 11:30:00,H2,3.05,0.46,0.195,GENERATION/DEMAND
2023-06-16 11:45:00,H4,3.62,0.73,0.194,P2P_TRADE
2023-06-16 12:00:00,H5,2.59,0.51,0.194,GENERATION/DEMAND
2023-06-16 12:15:00,H3,3.16,0.44,0.193,P2P_TRADE
2023-06-16 12:30:00,H3,2.93,0.45,0.192,GENERATION/DEMAND
2023-06-16 12:45:00,H2,3.22,0.48,0.192,GENERATION/DEMAND
2023-06-16 13:00:00,H1,2.89,0.41,0.191,P2P_TRADE
2023-06-16 13:15:00,H2,2.37,0.41,0.19,P2P_TRADE
2023-06-16 13:30:00,H4,2.32,0.34,0.189,GENERATION/DEMAND
2023-06-16 13:45:00,H4,2.41,0.37,0.189,GENERATION/DEMAND
2023-06-16 14:00:00,H5,1.66,0.42,0.188,GENERATION/DEMAND
2023-06-16 14:15:00,H5,1.4,0.37,0.187,GENERATION/DEMAND
2023-06-16 14:30:00,H4,0.96,0.33,0.187,GENERATION/DEMAND
2023-06-16 14:45:00,H4,1.37,0.4,0.186,GENERATION/DEMAND
2023-06-16 15:00:00,H4,1.09,0.41,0.185,GENERATION/DEMAND
2023-06-16 15:15:00,H2,0.53,0.36,0.184,GENERATION/DEMAND
2023-06-16 15:30:00,H4,0.49,0.27,0.183,GENERATION/DEMAND
2023-06-16 15:45:00,H3,0.23,0.33,0.183,GENERATION/DEMAND
2023-06-16 16:00:00,H1,0.0,0.22,0.182,GENERATION/DEMAND
2023-06-16 16:15:00,H4,0.0,0.21,0.181,GENERATION/DEMAND
2023-06-16 16:30:00,H1,0.0,0.23,0.18,GENERATION/DEMAND
2023-06-16 16:45:00,H2,0.0,0.29,0.18,GENERATION/DEMAND
2023-06-16 17:00:00,H1,0.0,0.2,0.179,GENERATION/DEMAND
2023-06-16 17:15:00,H2,0.0,0.17,0.178,GENERATION/DEMAND
2023-06-16 17:30:00,H3,0.0,0.18,0.177,GENERATION/DEMAND
2023-06-16 17:45:00,H2,0.0,0.28,0.176,GENERATION/DEMAND
2023-06-16 18:00:00,H2,0.0,0.25,0.175,GENERATION/DEMAND
2023-06-16 18:15:00,H5,0.0,0.2,0.175,GENERATION/DEMAND
2023-06-16 18:30:00,H4,0.0,0.24,0.174,GENERATION/DEMAND
2023-06-16 18:45:00,H4,0.0,0.24,0.173,GENERATION/DEMAND
2023-06-16 19:00:00,H3,0.0,0.26,0.172,GENERATION/DEMAND
2023-06-16 19:15:00,H3,0.0,0.21,0.171,GENERATION/DEMAND
2023-06-16 19:30:00,H4,0.0,0.31,0.17,GENERATION/DEMAND
2023-06-16 19:45:00,H5,0.0,0.23,0.17,GENERATION/DEMAND
2023-06-16 20:00:00,H4,0.0,0.31,0.169,GENERATION/DEMAND
2023-06-16 20:15:00,H5,0.0,0.2,0.168,GENERATION/DEMAND
2023-06-16 20:30:00,H3,0.0,0.28,0.167,GENERATION/DEMAND
2023-06-16 20:45:00,H1,0.0,0.29,0.166,GENERATION/DEMAND
2023-06-16 21:00:00,H3,0.0,0.34,0.165,GENERATION/DEMAND
2023-06-16 21:15:00,H3,0.0,0.26,0.164,GENERATION/DEMAND
2023-06-16 21:30:00,H2,0.0,0.43,0.163,GENERATION/DEMAND
2023-06-16 21:45:00,H2,0.0,0.32,0.162,GENERATION/DEMAND
2023-06-16 22:00:00,H2,0.0,0.45,0.162,GENERATION/DEMAND
2023-06-16 22:15:00,H2,0.0,0.5,0.161,GENERATION/DEMAND
2023-06-16 22:30:00,H5,0.0,0.46,0.16,GENERATION/DEMAND
2023-06-16 22:45:00,H4,0.0,0.53,0.159,GENERATION/DEMAND
2023-06-16 23:00:00,H1,0.0,0.53,0.158,GENERATION/DEMAND
2023-06-16 23:15:00,H3,0.0,0.46,0.157,GENERATION/DEMAND
2023-06-16 23:30:00,H5,0.0,0.63,0.156,GENERATION/DEMAND
2023-06-16 23:45:00,H1,0.0,0.48,0.155,GENERATION/DEMAND
2023-06-17 00:00:00,H5,0.0,0.6,0.154,GENERATION/DEMAND
2023-06-17 00:15:00,H5,0.0,0.69,0.153,GENERATION/DEMAND
2023-06-17 00:30:00,H3,0.0,0.57,0.152,GENERATION/DEMAND
2023-06-17 00:45:00,H4,0.0,0.57,0.151,GENERATION/DEMAND
2023-06-17 01:00:00,H2,0.0,0.65,0.15,GENERATION/DEMAND
2023-06-17 01:15:00,H4,0.0,0.82,0.149,GENERATION/DEMAND
2023-06-17 01:30:00,H3,0.0,0.89,0.148,GENERATION/DEMAND
2023-06-17 01:45:00,H3,0.0,0.75,0.147,GENERATION/DEMAND
2023-06-17 02:00:00,H3,0.0,0.82,0.146,GENERATION/DEMAND
2023-06-17 02:15:00,H1,0.0,0.95,0.146,GENERATION/DEMAND
2023-06-17 02:30:00,H4,0.0,0.59,0.145,GENERATION/DEMAND
2023-06-17 02:45:00,H4,0.0,0.67,0.144,GENERATION/DEMAND
2023-06-17 03:00:00,H5,0.0,0.92,0.143,GENERATION/DEMAND
2023-06-17 03:15:00,H5,0.0,1.0,0.142,GENERATION/DEMAND
2023-06-17 03:30:00,H5,0.0,1.03,0.141,GENERATION/DEMAND
2023-06-17 03:45:00,H3,0.0,0.82,0.14,GENERATION/DEMAND
2023-06-17 04:00:00,H4,0.0,0.66,0.139,GENERATION/DEMAND
2023-06-17 04:15:00,H3,0.0,0.85,0.138,GENERATION/DEMAND
2023-06-17 04:30:00,H1,0.0,0.75,0.137,GENERATION/DEMAND
2023-06-17 04:45:00,H5,0.0,0.79,0.136,GENERATION/DEMAND
2023-06-17 05:00:00,H3,0.0,1.06,0.135,GENERATION/DEMAND
2023-06-17 05:15:00,H3,0.0,0.68,0.134,GENERATION/DEMAND
2023-06-17 05:30:00,H1,0.0,1.1,0.133,GENERATION/DEMAND
2023-06-17 05:45:00,H2,0.0,0.88,0.132,GENERATION/DEMAND
2023-06-17 06:00:00,H4,0.0,0.97,0.131,GENERATION/DEMAND
2023-06-17 06:15:00,H2,0.26,0.69,0.13,GENERATION/DEMAND
2023-06-17 06:30:00,H5,0.6,0.83,0.129,GENERATION/DEMAND
2023-06-17 06:45:00,H3,0.73,0.69,0.128,GENERATION/DEMAND
2023-06-17 07:00:00,H1,1.05,1.16,0.127,GENERATION/DEMAND
2023-06-17 07:15:00,H1,0.85,1.07,0.126,GENERATION/DEMAND
2023-06-17 07:30:00,H4,1.29,0.87,0.125,P2P_TRADE
2023-06-17 07:45:00,H2,1.21,0.74,0.124,GENERATION/DEMAND
2023-06-17 08:00:00,H4,1.88,1.1,0.123,P2P_TRADE
2023-06-17 08:15:00,H3,2.46,0.78,0.122,GENERATION/DEMAND
2023-06-17 08:30:00,H4,2.33,0.67,0.121,P2P_TRADE
2023-06-17 08:45:00,H1,1.7,0.87,0.12,P2P_TRADE
2023-06-17 09:00:00,H1,2.22,1.04,0.119,P2P_TRADE
2023-06-17 09:15:00,H5,2.64,0.56,0.118,P2P_TRADE
2023-06-17 09:30:00,H5,2.52,0.66,0.117,P2P_TRADE
2023-06-17 09:45:00,H3,3.33,0.97,0.116,GENERATION/DEMAND
2023-06-17 10:00:00,H2,3.39,0.6,0.115,GENERATION/DEMAND
2023-06-17 10:15:00,H4,3.11,0.56,0.114,GENERATION/DEMAND
2023-06-17 10:30:00,H3,2.74,0.74,0.113,GENERATION/DEMAND
2023-06-17 10:45:00,H5,2.55,0.84,0.112,P2P_TRADE
2023-06-17 11:00:00,H4,2.29,0.66,0.111,GENERATION/DEMAND
2023-06-17 11:15:00,H5,2.73,0.84,0.11,GENERATION/DEMAND
2023-06-17 11:30:00,H4,2.81,0.69,0.109,GENERATION/DEMAND
2023-06-17 11:45:00,H2,3.22,0.44,0.108,P2P_TRADE
2023-06-17 12:00:00,H3,3.12,0.75,0.107,GENERATION/DEMAND
2023-06-17 12:15:00,H4,2.06,0.52,0.106,GENERATION/DEMAND
2023-06-17 12:30:00,H1,2.51,0.46,0.105,GENERATION/DEMAND
2023-06-17 12:45:00,H1,2.07,0.53,0.104,P2P_TRADE
2023-06-17 13:00:00,H4,1.93,0.43,0.103,GENERATION/DEMAND
2023-06-17 13:15:00,H4,2.73,0.35,0.102,P2P_TRADE
2023-06-17 13:30:00,H4,1.54,0.31,0.101,GENERATION/DEMAND
2023-06-17 13:45:00,H1,1.85,0.41,0.1,GENERATION/DEMAND
2023-06-17 14:00:00,H1,1.41,0.49,0.099,P2P_TRADE
2023-06-17 14:15:00,H4,1.92,0.4,0.098,GENERATION/DEMAND
2023-06-17 14:30:00,H5,1.41,0.48,0.097,GENERATION/DEMAND
2023-06-17 14:45:00,H5,0.96,0.3,0.096,GENERATION/DEMAND
2023-06-17 15:00:00,H2,0.93,0.29,0.095,GENERATION/DEMAND
2023-06-17 15:15:00,H3,0.8,0.25,0.094,GENERATION/DEMAND
2023-06-17 15:30:00,H5,0.6,0.24,0.093,GENERATION/DEMAND
2023-06-17 15:45:00,H1,0.2,0.25,0.092,GENERATION/DEMAND
2023-06-17 16:00:00,H5,0.0,0.33,0.091,GENERATION/DEMAND
2023-06-17 16:15:00,H2,0.0,0.33,0.09,GENERATION/DEMAND
2023-06-17 16:30:00,H2,0.0,0.33,0.089,GENERATION/DEMAND
2023-06-17 16:45:00,H3,0.0,0.21,0.088,GENERATION/DEMAND
2023-06-17 17:00:00,H5,0.0,0.3,0.087,GENERATION/DEMAND
2023-06-17 17:15:00,H1,0.0,0.21,0.086,GENERATION/DEMAND
2023-06-17 17:30:00,H1,0.0,0.18,0.086,GENERATION/DEMAND
2023-06-17 17:45:00,H4,0.0,0.28,0.085,GENERATION/DEMAND
2023-06-17 18:00:00,H1,0.0,0.25,0.084,GENERATION/DEMAND
2023-06-17 18:15:00,H3,0.0,0.18,0.083,GENERATION/DEMAND
2023-06-17 18:30:00,H3,0.0,0.22,0.082,GENERATION/DEMAND
2023-06-17 18:45:00,H1,0.0,0.21,0.081,GENERATION/DEMAND
2023-06-17 19:00:00,H1,0.0,0.28,0.08,GENERATION/DEMAND
2023-06-17 19:15:00,H4,0.0,0.24,0.079,GENERATION/DEMAND
2023-06-17 19:30:00,H1,0.0,0.33,0.078,GENERATION/DEMAND
2023-06-17 19:45:00,H4,0.0,0.19,0.077,GENERATION/DEMAND
2023-06-17 20:00:00,H4,0.0,0.25,0.076,GENERATION/DEMAND
2023-06-17 20:15:00,H1,0.0,0.28,0.075,GENERATION/DEMAND
2023-06-17 20:30:00,H2,0.0,0.3,0.075,GENERATION/DEMAND
2023-06-17 20:45:00,H2,0.0,0.28,0.074,GENERATION/DEMAND
2023-06-17 21:00:00,H4,0.0,0.38,0.073,GENERATION/DEMAND
2023-06-17 21:15:00,H1,0.0,0.43,0.072,GENERATION/DEMAND
2023-06-17 21:30:00,H2,0.0,0.46,0.071,GENERATION/DEMAND
2023-06-17 21:45:00,H1,0.0,0.45,0.07,GENERATION/DEMAND
2023-06-17 22:00:00,H1,0.0,0.49,0.069,GENERATION/DEMAND
2023-06-17 22:15:00,H1,0.0,0.44,0.068,GENERATION/DEMAND
2023-06-17 22:30:00,H5,0.0,0.53,0.068,GENERATION/DEMAND
2023-06-17 22:45:00,H1,0.0,0.41,0.067,GENERATION/DEMAND
2023-06-17 23:00:00,H5,0.0,0.46,0.066,GENERATION/DEMAND
2023-06-17 23:15:00,H4,0.0,0.45,0.065,GENERATION/DEMAND
2023-06-17 23:30:00,H2,0.0,0.52,0.064,GENERATION/DEMAND
2023-06-17 23:45:00,H2,0.0,0.48,0.063,GENERATION/DEMAND
2023-06-18 00:00:00,H2,0.0,0.74,0.063,GENERATION/DEMAND
2023-06-18 00:15:00,H2,0.0,0.53,0.062,GENERATION/DEMAND
2023-06-18 00:30:00,H2,0.0,0.47,0.061,GENERATION/DEMAND
2023-06-18 00:45:00,H2,0.0,0.65,0.06,GENERATION/DEMAND
2023-06-18 01:00:00,H2,0.0,0.49,0.059,GENERATION/DEMAND
2023-06-18 01:15:00,H4,0.0,0.52,0.059,GENERATION/DEMAND
2023-06-18 01:30:00,H1,0.0,0.59,0.058,GENERATION/DEMAND
2023-06-18 01:45:00,H3,0.0,0.71,0.057,GENERATION/DEMAND
2023-06-18 02:00:00,H5,0.0,0.72,0.056,GENERATION/DEMAND
2023-06-18 02:15:00,H3,0.0,0.91,0.055,GENERATION/DEMAND
2023-06-18 02:30:00,H3,0.0,0.9,0.055,GENERATION/DEMAND
2023-06-18 02:45:00,H1,0.0,0.77,0.054,GENERATION/DEMAND
2023-06-18 03:00:00,H1,0.0,0.74,0.053,GENERATION/DEMAND
2023-06-18 03:15:00,H1,0.0,0.74,0.052,GENERATION/DEMAND
2023-06-18 03:30:00,H2,0.0,0.99,0.052,GENERATION/DEMAND
2023-06-18 03:45:00,H4,0.0,0.63,0.051,GENERATION/DEMAND
2023-06-18 04:00:00,H2,0.0,0.61,0.05,GENERATION/DEMAND
2023-06-18 04:15:00,H4,0.0,1.04,0.05,GENERATION/DEMAND
2023-06-18 04:30:00,H4,0.0,0.88,0.049,GENERATION/DEMAND
2023-06-18 04:45:00,H3,0.0,0.7,0.048,GENERATION/DEMAND
2023-06-18 05:00:00,H3,0.0,0.76,0.047,GENERATION/DEMAND
2023-06-18 05:15:00,H4,0.0,1.15,0.047,GENERATION/DEMAND
2023-06-18 05:30:00,H4,0.0,1.12,0.046,GENERATION/DEMAND
2023-06-18 05:45:00,H2,0.0,1.04,0.045,GENERATION/DEMAND
2023-06-18 06:00:00,H2,0.0,0.91,0.045,GENERATION/DEMAND
2023-06-18 06:15:00,H3,0.29,0.93,0.044,GENERATION/DEMAND
2023-06-18 06:30:00,H1,0.35,1.18,0.043,GENERATION/DEMAND
2023-06-18 06:45:00,H4,0.66,1.17,0.043,GENERATION/DEMAND
2023-06-18 07:00:00,H2,0.7,0.75,0.042,GENERATION/DEMAND
2023-06-18 07:15:00,H3,0.82,1.07,0.042,GENERATION/DEMAND
2023-06-18 07:30:00,H2,1.49,0.73,0.041,GENERATION/DEMAND
2023-06-18 07:45:00,H4,1.66,0.73,0.04,GENERATION/DEMAND
2023-06-18 08:00:00,H4,1.41,0.97,0.04,GENERATION/DEMAND
2023-06-18 08:15:00,H5,1.64,0.81,0.039,GENERATION/DEMAND
2023-06-18 08:30:00,H1,1.52,1.07,0.039,GENERATION/DEMAND
2023-06-18 08:45:00,H5,2.74,0.63,0.038,P2P_TRADE
2023-06-18 09:00:00,H3,3.12,0.82,0.037,GENERATION/DEMAND
2023-06-18 09:15:00,H2,2.0,1.01,0.037,GENERATION/DEMAND
2023-06-18 09:30:00,H3,2.24,0.98,0.036,GENERATION/DEMAND
2023-06-18 09:45:00,H4,3.38,0.61,0.036,GENERATION/DEMAND
2023-06-18 10:00:00,H5,3.58,0.69,0.035,GENERATION/DEMAND
2023-06-18 10:15:00,H5,2.78,0.78,0.035,GENERATION/DEMAND
2023-06-18 10:30:00,H5,2.16,0.56,0.034,GENERATION/DEMAND
2023-06-18 10:45:00,H3,2.16,0.88,0.034,P2P_TRADE
2023-06-18 11:00:00,H4,3.13,0.83,0.033,P2P_TRADE
2023-06-18 11:15:00,H2,2.8,0.51,0.033,GENERATION/DEMAND
2023-06-18 11:30:00,H2,2.13,0.48,0.032,P2P_TRADE
2023-06-18 11:45:00,H3,3.06,0.45,0.032,P2P_TRADE
2023-06-18 12:00:00,H5,2.02,0.72,0.031,GENERATION/DEMAND
2023-06-18 12:15:00,H1,3.25,0.45,0.031,P2P_TRADE
2023-06-18 12:30:00,H3,2.36,0.5,0.03,P2P_TRADE
2023-06-18 12:45:00,H3,1.85,0.49,0.03,GENERATION/DEMAND
2023-06-18 13:00:00,H4,2.56,0.51,0.029,GENERATION/DEMAND
2023-06-18 13:15:00,H2,2.14,0.34,0.029,GENERATION/DEMAND
2023-06-18 13:30:00,H3,2.72,0.37,0.029,GENERATION/DEMAND
2023-06-18 13:45:00,H3,2.0,0.53,0.028,P2P_TRADE
2023-06-18 14:00:00,H5,1.53,0.5,0.028,GENERATION/DEMAND
2023-06-18 14:15:00,H5,1.76,0.45,0.027,P2P_TRADE
2023-06-18 14:30:00,H1,1.18,0.26,0.027,P2P_TRADE
2023-06-18 14:45:00,H4,1.43,0.31,0.027,P2P_TRADE
2023-06-18 15:00:00,H1,0.86,0.36,0.026,P2P_TRADE
2023-06-18 15:15:00,H5,0.72,0.27,0.026,GENERATION/DEMAND
2023-06-18 15:30:00,H2,0.34,0.38,0.026,GENERATION/DEMAND
2023-06-18 15:45:00,H5,0.22,0.31,0.025,GENERATION/DEMAND
2023-06-18 16:00:00,H4,0.0,0.2,0.025,GENERATION/DEMAND
2023-06-18 16:15:00,H5,0.0,0.33,0.025,GENERATION/DEMAND
2023-06-18 16:30:00,H4,0.0,0.33,0.024,GENERATION/DEMAND
2023-06-18 16:45:00,H4,0.0,0.18,0.024,GENERATION/DEMAND
2023-06-18 17:00:00,H4,0.0,0.25,0.024,GENERATION/DEMAND
2023-06-18 17:15:00,H4,0.0,0.21,0.024,GENERATION/DEMAND
2023-06-18 17:30:00,H4,0.0,0.22,0.023,GENERATION/DEMAND
2023-06-18 17:45:00,H2,0.0,0.19,0.023,GENERATION/DEMAND
2023-06-18 18:00:00,H1,0.0,0.24,0.023,GENERATION/DEMAND
2023-06-18 18:15:00,H3,0.0,0.3,0.023,GENERATION/DEMAND
2023-06-18 18:30:00,H1,0.0,0.23,0.022,GENERATION/DEMAND
2023-06-18 18:45:00,H4,0.0,0.18,0.022,GENERATION/DEMAND
2023-06-18 19:00:00,H2,0.0,0.26,0.022,GENERATION/DEMAND
2023-06-18 19:15:00,H5,0.0,0.22,0.022,GENERATION/DEMAND
2023-06-18 19:30:00,H2,0.0,0.31,0.022,GENERATION/DEMAND
2023-06-18 19:45:00,H4,0.0,0.26,0.021,GENERATION/DEMAND
2023-06-18 20:00:00,H2,0.0,0.22,0.021,GENERATION/DEMAND
2023-06-18 20:15:00,H2,0.0,0.23,0.021,GENERATION/DEMAND
2023-06-18 20:30:00,H4,0.0,0.35,0.021,GENERATION/DEMAND
2023-06-18 20:45:00,H2,0.0,0.27,0.021,GENERATION/DEMAND
2023-06-18 21:00:00,H3,0.0,0.38,0.021,GENERATION/DEMAND
2023-06-18 21:15:00,H3,0.0,0.29,0.021,GENERATION/DEMAND
2023-06-18 21:30:00,H2,0.0,0.33,0.02,GENERATION/DEMAND
2023-06-18 21:45:00,H5,0.0,0.38,0.02,GENERATION/DEMAND
2023-06-18 22:00:00,H4,0.0,0.51,0.02,GENERATION/DEMAND
2023-06-18 22:15:00,H3,0.0,0.53,0.02,GENERATION/DEMAND
2023-06-18 22:30:00,H5,0.0,0.36,0.02,GENERATION/DEMAND
2023-06-18 22:45:00,H2,0.0,0.42,0.02,GENERATION/DEMAND
2023-06-18 23:00:00,H5,0.0,0.38,0.02,GENERATION/DEMAND
2023-06-18 23:15:00,H1,0.0,0.51,0.02,GENERATION/DEMAND
2023-06-18 23:30:00,H3,0.0,0.52,0.02,GENERATION/DEMAND
2023-06-18 23:45:00,H2,0.0,0.69,0.02,GENERATION/DEMAND
2023-06-19 00:00:00,H4,0.0,0.73,0.02,GENERATION/DEMAND
2023-06-19 00:15:00,H2,0.0,0.56,0.02,GENERATION/DEMAND
2023-06-19 00:30:00,H4,0.0,0.62,0.02,GENERATION/DEMAND
2023-06-19 00:45:00,H2,0.0,0.8,0.02,GENERATION/DEMAND
2023-06-19 01:00:00,H5,0.0,0.79,0.02,GENERATION/DEMAND
2023-06-19 01:15:00,H5,0.0,0.48,0.02,GENERATION/DEMAND
2023-06-19 01:30:00,H5,0.0,0.63,0.02,GENERATION/DEMAND
2023-06-19 01:45:00,H1,0.0,0.69,0.02,GENERATION/DEMAND
2023-06-19 02:00:00,H4,0.0,0.62,0.02,GENERATION/DEMAND
2023-06-19 02:15:00,H5,0.0,0.63,0.02,GENERATION/DEMAND
2023-06-19 02:30:00,H1,0.0,0.56,0.021,GENERATION/DEMAND
2023-06-19 02:45:00,H4,0.0,0.87,0.021,GENERATION/DEMAND
2023-06-19 03:00:00,H2,0.0,0.7,0.021,GENERATION/DEMAND
2023-06-19 03:15:00,H1,0.0,0.61,0.021,GENERATION/DEMAND
2023-06-19 03:30:00,H3,0.0,0.71,0.021,GENERATION/DEMAND
2023-06-19 03:45:00,H1,0.0,1.02,0.021,GENERATION/DEMAND
2023-06-19 04:00:00,H1,0.0,1.06,0.021,GENERATION/DEMAND
2023-06-19 04:15:00,H4,0.0,0.88,0.021,GENERATION/DEMAND
2023-06-19 04:30:00,H2,0.0,0.85,0.022,GENERATION/DEMAND
2023-06-19 04:45:00,H3,0.0,1.16,0.022,GENERATION/DEMAND
2023-06-19 05:00:00,H5,0.0,0.74,0.022,GENERATION/DEMAND
2023-06-19 05:15:00,H5,0.0,0.76,0.022,GENERATION/DEMAND
2023-06-19 05:30:00,H1,0.0,0.8,0.022,GENERATION/DEMAND
2023-06-19 05:45:00,H4,0.0,0.74,0.023,GENERATION/DEMAND
2023-06-19 06:00:00,H4,0.0,0.85,0.023,GENERATION/DEMAND
2023-06-19 06:15:00,H5,0.28,1.15,0.023,GENERATION/DEMAND
2023-06-19 06:30:00,H3,0.51,0.98,0.023,GENERATION/DEMAND
2023-06-19 06:45:00,H2,0.73,0.86,0.024,GENERATION/DEMAND
2023-06-19 07:00:00,H3,1.13,1.15,0.024,GENERATION/DEMAND
2023-06-19 07:15:00,H2,1.0,0.65,0.024,GENERATION/DEMAND
2023-06-19 07:30:00,H5,1.34,0.74,0.025,GENERATION/DEMAND
